wall_time,ros_time,reset_index,mode,surface_source,tcp_limit,elapsed,tool_down_score,tcp_z,base_surface_z,surface_blend,surface_step,surface_z,eq_tcp_z,tcp_eq_err,penetration,fz_virtual_N,desired_fz_N,force_error_N,control_rate_hz,normal_mass,normal_damping,surface_stiffness,surface_damping,max_z_velocity,line_length,line_speed,wave_height,wave_cycles,surface_blend_time,vz_raw,vz_admittance,xy_error,qdot_max,min_singular,joint_error_max,xy_ref_x,xy_ref_y,link_x,link_y,link_z,link7_z_axis_x,link7_z_axis_y,link7_z_axis_z,bump_center_x,bump_center_y,vx_command,vy_command,vz_command,raw_state
2026-07-10T14:44:30.173,64.301,0,x_wave,spatial_wave,free,47.73,0.7525,0.331,0.336,1.0,0.0008,0.3368,0.3308,0.0002,0.0058,5.789,6.0,-0.211,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0033,-0.0033,0.0018,0.0309,0.09401,0.005,0.4151,0.026,0.4169,0.0261,0.371,0.6582,0.0244,-0.7525,0.392,0.026,-0.0073,-0.0003,-0.0033,"elapsed=47.73 mode=x_wave xy_ref=[0.4151, 0.0260] link_xyz=[0.4169, 0.0261, 0.3710] link7_z_axis=[0.6582, 0.0244, -0.7525] tool_down_score=0.7525 tcp_z=0.3310 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0008 surface_z=0.3368 eq_tcp_z=0.3308 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.789 desired_fz_N=6.000 force_error_N=-0.211 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0033 vz_admittance=-0.0033 tcp_limit=free cartesian_velocity=[-0.0073, -0.0003, -0.0033] xy_error=0.0018 qdot_max=0.0309 min_singular=0.09401 joint_error_max=0.0050"
2026-07-10T14:44:30.221,64.34,0,x_wave,spatial_wave,free,47.77,0.7525,0.331,0.336,1.0,0.0008,0.3368,0.3308,0.0002,0.0058,5.789,6.0,-0.211,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0033,-0.0033,0.0018,0.0306,0.0941,0.0047,0.4149,0.026,0.4167,0.0261,0.371,0.6581,0.0244,-0.7525,0.392,0.026,-0.0072,-0.0003,-0.0033,"elapsed=47.77 mode=x_wave xy_ref=[0.4149, 0.0260] link_xyz=[0.4167, 0.0261, 0.3710] link7_z_axis=[0.6581, 0.0244, -0.7525] tool_down_score=0.7525 tcp_z=0.3310 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0008 surface_z=0.3368 eq_tcp_z=0.3308 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.789 desired_fz_N=6.000 force_error_N=-0.211 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0033 vz_admittance=-0.0033 tcp_limit=free cartesian_velocity=[-0.0072, -0.0003, -0.0033] xy_error=0.0018 qdot_max=0.0306 min_singular=0.09410 joint_error_max=0.0047"
2026-07-10T14:44:30.277,64.364,0,x_wave,spatial_wave,free,47.8,0.7525,0.3309,0.336,1.0,0.0007,0.3367,0.3307,0.0002,0.0058,5.789,6.0,-0.211,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0032,-0.0032,0.0017,0.0304,0.0942,0.0045,0.4148,0.026,0.4165,0.0261,0.3709,0.6581,0.0244,-0.7525,0.392,0.026,-0.0071,-0.0003,-0.0032,"elapsed=47.80 mode=x_wave xy_ref=[0.4148, 0.0260] link_xyz=[0.4165, 0.0261, 0.3709] link7_z_axis=[0.6581, 0.0244, -0.7525] tool_down_score=0.7525 tcp_z=0.3309 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0007 surface_z=0.3367 eq_tcp_z=0.3307 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.789 desired_fz_N=6.000 force_error_N=-0.211 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0032 vz_admittance=-0.0032 tcp_limit=free cartesian_velocity=[-0.0071, -0.0003, -0.0032] xy_error=0.0017 qdot_max=0.0304 min_singular=0.09420 joint_error_max=0.0045"
2026-07-10T14:44:30.321,64.41,0,x_wave,spatial_wave,free,47.83,0.7525,0.3309,0.336,1.0,0.0007,0.3367,0.3307,0.0002,0.0058,5.782,6.0,-0.218,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0033,-0.0033,0.0018,0.0309,0.09424,0.0049,0.4147,0.026,0.4165,0.0261,0.3709,0.6581,0.0244,-0.7525,0.392,0.026,-0.0072,-0.0003,-0.0033,"elapsed=47.83 mode=x_wave xy_ref=[0.4147, 0.0260] link_xyz=[0.4165, 0.0261, 0.3709] link7_z_axis=[0.6581, 0.0244, -0.7525] tool_down_score=0.7525 tcp_z=0.3309 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0007 surface_z=0.3367 eq_tcp_z=0.3307 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.782 desired_fz_N=6.000 force_error_N=-0.218 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0033 vz_admittance=-0.0033 tcp_limit=free cartesian_velocity=[-0.0072, -0.0003, -0.0033] xy_error=0.0018 qdot_max=0.0309 min_singular=0.09424 joint_error_max=0.0049"
2026-07-10T14:44:30.345,64.432,0,x_wave,spatial_wave,free,47.87,0.7525,0.3309,0.336,1.0,0.0007,0.3367,0.3307,0.0002,0.0058,5.791,6.0,-0.209,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0032,-0.0032,0.0018,0.0305,0.09434,0.0047,0.4145,0.026,0.4163,0.0261,0.3709,0.6581,0.0244,-0.7525,0.392,0.026,-0.0072,-0.0003,-0.0032,"elapsed=47.87 mode=x_wave xy_ref=[0.4145, 0.0260] link_xyz=[0.4163, 0.0261, 0.3709] link7_z_axis=[0.6581, 0.0244, -0.7525] tool_down_score=0.7525 tcp_z=0.3309 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0007 surface_z=0.3367 eq_tcp_z=0.3307 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.791 desired_fz_N=6.000 force_error_N=-0.209 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0032 vz_admittance=-0.0032 tcp_limit=free cartesian_velocity=[-0.0072, -0.0003, -0.0032] xy_error=0.0018 qdot_max=0.0305 min_singular=0.09434 joint_error_max=0.0047"
2026-07-10T14:44:30.386,64.47,0,x_wave,spatial_wave,free,47.9,0.7526,0.3309,0.336,1.0,0.0006,0.3366,0.3306,0.0002,0.0058,5.785,6.0,-0.215,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0033,-0.0033,0.0018,0.0309,0.09439,0.0051,0.4144,0.026,0.4162,0.0261,0.3709,0.6581,0.0244,-0.7526,0.392,0.026,-0.0072,-0.0003,-0.0033,"elapsed=47.90 mode=x_wave xy_ref=[0.4144, 0.0260] link_xyz=[0.4162, 0.0261, 0.3709] link7_z_axis=[0.6581, 0.0244, -0.7526] tool_down_score=0.7526 tcp_z=0.3309 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0006 surface_z=0.3366 eq_tcp_z=0.3306 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.785 desired_fz_N=6.000 force_error_N=-0.215 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0033 vz_admittance=-0.0033 tcp_limit=free cartesian_velocity=[-0.0072, -0.0003, -0.0033] xy_error=0.0018 qdot_max=0.0309 min_singular=0.09439 joint_error_max=0.0051"
2026-07-10T14:44:30.418,64.509,0,x_wave,spatial_wave,free,47.93,0.7526,0.3308,0.336,1.0,0.0006,0.3366,0.3306,0.0002,0.0058,5.795,6.0,-0.205,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0032,-0.0032,0.0018,0.0304,0.09448,0.0049,0.4143,0.026,0.416,0.0261,0.3708,0.6581,0.0244,-0.7526,0.392,0.026,-0.0072,-0.0003,-0.0032,"elapsed=47.93 mode=x_wave xy_ref=[0.4143, 0.0260] link_xyz=[0.4160, 0.0261, 0.3708] link7_z_axis=[0.6581, 0.0244, -0.7526] tool_down_score=0.7526 tcp_z=0.3308 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0006 surface_z=0.3366 eq_tcp_z=0.3306 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.795 desired_fz_N=6.000 force_error_N=-0.205 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0032 vz_admittance=-0.0032 tcp_limit=free cartesian_velocity=[-0.0072, -0.0003, -0.0032] xy_error=0.0018 qdot_max=0.0304 min_singular=0.09448 joint_error_max=0.0049"
2026-07-10T14:44:30.450,64.532,0,x_wave,spatial_wave,free,47.97,0.7526,0.3308,0.336,1.0,0.0006,0.3366,0.3306,0.0002,0.0058,5.799,6.0,-0.201,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0031,-0.0031,0.0017,0.03,0.09457,0.0047,0.4141,0.026,0.4159,0.0261,0.3708,0.658,0.0244,-0.7526,0.392,0.026,-0.0071,-0.0002,-0.0031,"elapsed=47.97 mode=x_wave xy_ref=[0.4141, 0.0260] link_xyz=[0.4159, 0.0261, 0.3708] link7_z_axis=[0.6580, 0.0244, -0.7526] tool_down_score=0.7526 tcp_z=0.3308 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0006 surface_z=0.3366 eq_tcp_z=0.3306 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.799 desired_fz_N=6.000 force_error_N=-0.201 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0031 vz_admittance=-0.0031 tcp_limit=free cartesian_velocity=[-0.0071, -0.0002, -0.0031] xy_error=0.0017 qdot_max=0.0300 min_singular=0.09457 joint_error_max=0.0047"
2026-07-10T14:44:30.481,64.57,0,x_wave,spatial_wave,free,48.0,0.7526,0.3308,0.336,1.0,0.0006,0.3366,0.3306,0.0002,0.0058,5.795,6.0,-0.205,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0031,-0.0031,0.0018,0.0303,0.09467,0.0044,0.414,0.026,0.4158,0.0261,0.3708,0.658,0.0244,-0.7526,0.392,0.026,-0.0072,-0.0002,-0.0031,"elapsed=48.00 mode=x_wave xy_ref=[0.4140, 0.0260] link_xyz=[0.4158, 0.0261, 0.3708] link7_z_axis=[0.6580, 0.0244, -0.7526] tool_down_score=0.7526 tcp_z=0.3308 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0006 surface_z=0.3366 eq_tcp_z=0.3306 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.795 desired_fz_N=6.000 force_error_N=-0.205 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0031 vz_admittance=-0.0031 tcp_limit=free cartesian_velocity=[-0.0072, -0.0002, -0.0031] xy_error=0.0018 qdot_max=0.0303 min_singular=0.09467 joint_error_max=0.0044"
2026-07-10T14:44:30.513,64.602,0,x_wave,spatial_wave,free,48.03,0.7526,0.3307,0.336,1.0,0.0005,0.3365,0.3305,0.0002,0.0058,5.807,6.0,-0.193,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.003,-0.003,0.0018,0.0299,0.09471,0.0048,0.4139,0.026,0.4156,0.0261,0.3707,0.658,0.0244,-0.7526,0.392,0.026,-0.0071,-0.0002,-0.003,"elapsed=48.03 mode=x_wave xy_ref=[0.4139, 0.0260] link_xyz=[0.4156, 0.0261, 0.3707] link7_z_axis=[0.6580, 0.0244, -0.7526] tool_down_score=0.7526 tcp_z=0.3307 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0005 surface_z=0.3365 eq_tcp_z=0.3305 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.807 desired_fz_N=6.000 force_error_N=-0.193 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0030 vz_admittance=-0.0030 tcp_limit=free cartesian_velocity=[-0.0071, -0.0002, -0.0030] xy_error=0.0018 qdot_max=0.0299 min_singular=0.09471 joint_error_max=0.0048"
2026-07-10T14:44:30.547,64.633,0,x_wave,spatial_wave,free,48.07,0.7526,0.3307,0.336,1.0,0.0005,0.3365,0.3305,0.0002,0.0058,5.812,6.0,-0.188,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0029,-0.0029,0.0017,0.0294,0.09481,0.0046,0.4137,0.026,0.4154,0.0261,0.3707,0.658,0.0244,-0.7526,0.392,0.026,-0.0071,-0.0002,-0.0029,"elapsed=48.07 mode=x_wave xy_ref=[0.4137, 0.0260] link_xyz=[0.4154, 0.0261, 0.3707] link7_z_axis=[0.6580, 0.0244, -0.7526] tool_down_score=0.7526 tcp_z=0.3307 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0005 surface_z=0.3365 eq_tcp_z=0.3305 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.812 desired_fz_N=6.000 force_error_N=-0.188 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0029 vz_admittance=-0.0029 tcp_limit=free cartesian_velocity=[-0.0071, -0.0002, -0.0029] xy_error=0.0017 qdot_max=0.0294 min_singular=0.09481 joint_error_max=0.0046"
2026-07-10T14:44:30.579,64.665,0,x_wave,spatial_wave,free,48.1,0.7527,0.3307,0.336,1.0,0.0005,0.3365,0.3305,0.0002,0.0058,5.816,6.0,-0.184,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0029,-0.0029,0.0017,0.029,0.0949,0.0043,0.4136,0.026,0.4153,0.0261,0.3707,0.6579,0.0244,-0.7527,0.392,0.026,-0.007,-0.0002,-0.0029,"elapsed=48.10 mode=x_wave xy_ref=[0.4136, 0.0260] link_xyz=[0.4153, 0.0261, 0.3707] link7_z_axis=[0.6579, 0.0244, -0.7527] tool_down_score=0.7527 tcp_z=0.3307 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0005 surface_z=0.3365 eq_tcp_z=0.3305 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.816 desired_fz_N=6.000 force_error_N=-0.184 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0029 vz_admittance=-0.0029 tcp_limit=free cartesian_velocity=[-0.0070, -0.0002, -0.0029] xy_error=0.0017 qdot_max=0.0290 min_singular=0.09490 joint_error_max=0.0043"
2026-07-10T14:44:30.612,64.7,0,x_wave,spatial_wave,free,48.13,0.7527,0.3306,0.336,1.0,0.0005,0.3365,0.3305,0.0002,0.0058,5.811,6.0,-0.189,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0029,-0.0029,0.0017,0.0294,0.09494,0.0047,0.4135,0.026,0.4152,0.0261,0.3706,0.6579,0.0244,-0.7527,0.392,0.026,-0.0071,-0.0002,-0.0029,"elapsed=48.13 mode=x_wave xy_ref=[0.4135, 0.0260] link_xyz=[0.4152, 0.0261, 0.3706] link7_z_axis=[0.6579, 0.0244, -0.7527] tool_down_score=0.7527 tcp_z=0.3306 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0005 surface_z=0.3365 eq_tcp_z=0.3305 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.811 desired_fz_N=6.000 force_error_N=-0.189 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0029 vz_admittance=-0.0029 tcp_limit=free cartesian_velocity=[-0.0071, -0.0002, -0.0029] xy_error=0.0017 qdot_max=0.0294 min_singular=0.09494 joint_error_max=0.0047"
2026-07-10T14:44:30.649,64.73,0,x_wave,spatial_wave,free,48.17,0.7527,0.3306,0.336,1.0,0.0004,0.3364,0.3304,0.0002,0.0058,5.82,6.0,-0.18,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0028,-0.0028,0.0017,0.029,0.09504,0.0045,0.4133,0.026,0.415,0.0261,0.3706,0.6579,0.0244,-0.7527,0.392,0.026,-0.007,-0.0002,-0.0028,"elapsed=48.17 mode=x_wave xy_ref=[0.4133, 0.0260] link_xyz=[0.4150, 0.0261, 0.3706] link7_z_axis=[0.6579, 0.0244, -0.7527] tool_down_score=0.7527 tcp_z=0.3306 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0004 surface_z=0.3364 eq_tcp_z=0.3304 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.820 desired_fz_N=6.000 force_error_N=-0.180 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0028 vz_admittance=-0.0028 tcp_limit=free cartesian_velocity=[-0.0070, -0.0002, -0.0028] xy_error=0.0017 qdot_max=0.0290 min_singular=0.09504 joint_error_max=0.0045"
2026-07-10T14:44:30.677,64.769,0,x_wave,spatial_wave,free,48.2,0.7527,0.3306,0.336,1.0,0.0004,0.3364,0.3304,0.0002,0.0058,5.822,6.0,-0.178,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0028,-0.0028,0.0017,0.0287,0.09513,0.0042,0.4132,0.026,0.4149,0.0261,0.3706,0.6579,0.0244,-0.7527,0.392,0.026,-0.007,-0.0002,-0.0028,"elapsed=48.20 mode=x_wave xy_ref=[0.4132, 0.0260] link_xyz=[0.4149, 0.0261, 0.3706] link7_z_axis=[0.6579, 0.0244, -0.7527] tool_down_score=0.7527 tcp_z=0.3306 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0004 surface_z=0.3364 eq_tcp_z=0.3304 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.822 desired_fz_N=6.000 force_error_N=-0.178 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0028 vz_admittance=-0.0028 tcp_limit=free cartesian_velocity=[-0.0070, -0.0002, -0.0028] xy_error=0.0017 qdot_max=0.0287 min_singular=0.09513 joint_error_max=0.0042"
2026-07-10T14:44:30.712,64.803,0,x_wave,spatial_wave,free,48.23,0.7527,0.3306,0.336,1.0,0.0004,0.3364,0.3304,0.0002,0.0058,5.817,6.0,-0.183,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0028,-0.0028,0.0017,0.0291,0.09517,0.0046,0.4131,0.026,0.4148,0.0261,0.3706,0.6579,0.0244,-0.7527,0.392,0.026,-0.0071,-0.0002,-0.0028,"elapsed=48.23 mode=x_wave xy_ref=[0.4131, 0.0260] link_xyz=[0.4148, 0.0261, 0.3706] link7_z_axis=[0.6579, 0.0244, -0.7527] tool_down_score=0.7527 tcp_z=0.3306 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0004 surface_z=0.3364 eq_tcp_z=0.3304 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.817 desired_fz_N=6.000 force_error_N=-0.183 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0028 vz_admittance=-0.0028 tcp_limit=free cartesian_velocity=[-0.0071, -0.0002, -0.0028] xy_error=0.0017 qdot_max=0.0291 min_singular=0.09517 joint_error_max=0.0046"
2026-07-10T14:44:30.743,64.825,0,x_wave,spatial_wave,free,48.27,0.7527,0.3305,0.336,1.0,0.0004,0.3364,0.3304,0.0002,0.0058,5.824,6.0,-0.176,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0027,-0.0027,0.0017,0.0287,0.09526,0.0044,0.4129,0.026,0.4146,0.0261,0.3705,0.6579,0.0244,-0.7527,0.392,0.026,-0.007,-0.0002,-0.0027,"elapsed=48.27 mode=x_wave xy_ref=[0.4129, 0.0260] link_xyz=[0.4146, 0.0261, 0.3705] link7_z_axis=[0.6579, 0.0244, -0.7527] tool_down_score=0.7527 tcp_z=0.3305 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0004 surface_z=0.3364 eq_tcp_z=0.3304 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.824 desired_fz_N=6.000 force_error_N=-0.176 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0027 vz_admittance=-0.0027 tcp_limit=free cartesian_velocity=[-0.0070, -0.0002, -0.0027] xy_error=0.0017 qdot_max=0.0287 min_singular=0.09526 joint_error_max=0.0044"
2026-07-10T14:44:30.775,64.87,0,x_wave,spatial_wave,free,48.3,0.7528,0.3305,0.336,1.0,0.0003,0.3363,0.3303,0.0002,0.0058,5.819,6.0,-0.181,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0028,-0.0028,0.0017,0.0291,0.09535,0.0042,0.4128,0.026,0.4145,0.0261,0.3705,0.6578,0.0244,-0.7528,0.392,0.026,-0.0071,-0.0002,-0.0028,"elapsed=48.30 mode=x_wave xy_ref=[0.4128, 0.0260] link_xyz=[0.4145, 0.0261, 0.3705] link7_z_axis=[0.6578, 0.0244, -0.7528] tool_down_score=0.7528 tcp_z=0.3305 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0003 surface_z=0.3363 eq_tcp_z=0.3303 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.819 desired_fz_N=6.000 force_error_N=-0.181 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0028 vz_admittance=-0.0028 tcp_limit=free cartesian_velocity=[-0.0071, -0.0002, -0.0028] xy_error=0.0017 qdot_max=0.0291 min_singular=0.09535 joint_error_max=0.0042"
2026-07-10T14:44:30.812,64.905,0,x_wave,spatial_wave,free,48.33,0.7528,0.3305,0.336,1.0,0.0003,0.3363,0.3303,0.0002,0.0058,5.825,6.0,-0.175,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0027,-0.0027,0.0017,0.0287,0.09539,0.0046,0.4127,0.026,0.4143,0.0261,0.3705,0.6578,0.0244,-0.7528,0.392,0.026,-0.007,-0.0002,-0.0027,"elapsed=48.33 mode=x_wave xy_ref=[0.4127, 0.0260] link_xyz=[0.4143, 0.0261, 0.3705] link7_z_axis=[0.6578, 0.0244, -0.7528] tool_down_score=0.7528 tcp_z=0.3305 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0003 surface_z=0.3363 eq_tcp_z=0.3303 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.825 desired_fz_N=6.000 force_error_N=-0.175 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0027 vz_admittance=-0.0027 tcp_limit=free cartesian_velocity=[-0.0070, -0.0002, -0.0027] xy_error=0.0017 qdot_max=0.0287 min_singular=0.09539 joint_error_max=0.0046"
